batch_id,production_date,plant,production_line,vehicle_model,shift,units_produced,defective_units,defect_category,rework_units,scrap_units,downtime_minutes,cycle_time_seconds,quality_score,supplier_id,component_category,inspection_status,temperature_c,operator_team,notes
BATCH-01063,2025-02-11,Plant 02,Line 3,Aquila GT,Afternoon,57,1,Assembly,0,0,47.06,88.34,96.22,SUP-05,Suspension,Passed,24.9,Team Delta,
BATCH-00943,2025-06-22,Plant 01,Line 1,Strada X,Afternoon,85,2,Mechanical,0,2,39.06,83.44,95.44,SUP-12,Interior,Passed,24.0,Team Delta,Supplier component verification required.
BATCH-01197,2025-02-09,Plant 01,Line 4,Veloce S,Morning,85,1,Interior,0,1,19.42,84.75,99.29,SUP-10,Interior,Passed,22.5,Team Gamma,
BATCH-01800,2025-10-21,Plant 01,Line 4,Eterna,Afternoon,48,1,Dimensional,1,0,29.55,82.92,94.89,SUP-03,Interior,Passed,23.3,Team Alpha,
BATCH-01180,2025-06-08,Plant 01,Line 4,Eterna,Night,62,1,Interior,0,0,22.15,89.6,94.19,SUP-07,Braking,Passed,21.9,Team Gamma,Production line calibration completed.
BATCH-01907,01-11-2025,Plant 02,Line 3,Aquila GT,Afternoon,106,0,None,0,0,43.78,73.82,97.31,SUP-02,Electronics,Passed,21.0,Team Alpha,Supplier component verification required.
BATCH-01415,2025-05-24,Plant 02,Line 3,Aquila GT,Morning,99,4,Assembly,0,0,16.44,101.67,95.58,SUP-11,Suspension,Failed,25.9,Team Gamma,Routine quality inspection completed.
BATCH-00877,2025-05-07,Plant 01,Line 1,Veloce S,Afternoon,64,2,Electronics,1,0,28.55,79.63,93.97,SUP-09,Body,Review,21.8,Team Delta,Production line calibration completed.
BATCH-00887,2025-03-28,Plant 02,Line 4,Eterna,Morning,103,4,Mechanical,0,0,21.02,75.24,96.67,SUP-12,Body,Review,23.3,Team Gamma,Minor process adjustment performed.
BATCH-00427,2025-12-25,Plant 02,Line 4,Eterna,Morning,68,2,Mechanical,2,0,34.05,89.95,94.63,SUP-04,Body,Review,23.6,Team Gamma,Supplier component verification required.
BATCH-00606,2025-04-21,Plant 01,Line 2,Aquila GT,Morning,81,1,Mechanical,1,0,16.67,77.73,96.16,SUP-09,Braking,Passed,23.1,Team Beta,Supplier component verification required.
BATCH-01818,2025-08-01,Plant 01,Line 3,Eterna,Afternoon,54,2,Interior,0,0,42.42,86.3,94.29,SUP-03,Suspension,Review,19.7,Team Beta,
BATCH-00261,2025-12-05,Plant 02,Line 3,Eterna,Afternoon,94,0,None,0,0,21.85,101.01,95.14,SUP-09,Powertrain,Passed,19.5,Team Delta,
BATCH-00440,2025-07-24,Plant 01,Line 2,Aquila GT,Night,76,2,Mechanical,1,0,20.81,74.5,92.6,SUP-03,Suspension,Review,19.6,Team Alpha,
BATCH-01251,2025-09-07,Plant 01,Line 4,Eterna,Morning,76,0,None,0,0,24.12,73.35,97.34,SUP-11,Braking,Passed,21.5,Team Beta,
BATCH-01717,2025-02-14,Plant 02,Line 2,Eterna,Night,88,0,None,0,0,38.93,80.61,98.1,SUP-12,Powertrain,Passed,24.2,Team Beta,Production line calibration completed.
BATCH-00909,2025-05-09,Plant 02,Line 3,Eterna,Morning,120,4,Assembly,0,1,56.2,95.18,93.25,SUP-11,Body,Review,20.8,Team Delta,Routine quality inspection completed.
BATCH-01311,2025-09-14,Plant 01,Line 4,Aquila GT,Night,83,2,Paint,2,0,9.53,86.06,95.89,SUP-12,Powertrain,Passed,21.4,Team Delta,
BATCH-01284,2025-10-03,Plant 01,Line 1,Aquila GT,Afternoon,83,1,Paint,0,0,7.99,74.47,97.69,SUP-12,Body,Passed,24.0,Team Gamma,
BATCH-01170,2025-01-23,Plant 01,Line 4,Aquila GT,Night,116,2,Mechanical,2,0,43.79,84.51,94.6,SUP-01,Braking,Passed,21.7,Team Delta,
BATCH-01354,2025-08-27,Plant 01,Line 2,Aquila GT,Afternoon,65,1,Dimensional,0,1,15.74,83.24,97.06,SUP-06,Braking,Passed,25.6,Team Alpha,
BATCH-00563,2025-10-21,Plant 01,Line 4,Veloce S,Night,87,1,Interior,0,1,23.59,84.11,99.23,SUP-12,Electronics,Passed,26.9,Team Beta,
BATCH-00856,2025-09-01,Plant 02,Line 2,Eterna,Night,54,1,Assembly,1,0,52.41,83.17,96.13,SUP-10,Body,Passed,22.2,Team Alpha,Minor process adjustment performed.
BATCH-01204,2025-04-01,Plant 01,Line 3,Aquila GT,Afternoon,75,1,Dimensional,1,0,26.26,83.57,97.33,SUP-10,Interior,Passed,21.0,Team Alpha,
BATCH-01734,2025-03-06,Plant 02,Line 4,Eterna,Night,99,2,Mechanical,0,0,43.43,73.19,95.0,SUP-12,Body,Passed,23.5,Team Delta,Production line calibration completed.
BATCH-01207,2025-09-07,Plant 01,Line 3,Aquila GT,Morning,76,5,Dimensional,1,2,14.23,77.93,89.9,SUP-02,Powertrain,Failed,20.9,Team Gamma,Minor process adjustment performed.
BATCH-00675,2025-12-13,Plant 01,Line 4,Veloce S,Morning,48,0,None,0,0,41.76,77.9,99.44,SUP-03,Braking,Passed,24.1,Team Delta,
BATCH-00123,2025-04-12,Plant 01,Line 1,Strada X,Morning,48,0,None,0,0,28.9,70.82,96.79,SUP-05,Interior,Passed,24.5,Team Alpha,Supplier component verification required.
BATCH-00656,2025-07-03,Plant 01,Line 1,Aquila GT,Night,53,1,Mechanical,0,0,,88.87,97.16,SUP-03,Interior,Passed,21.1,Team Beta,
BATCH-01883,2025-09-24,Plant 01,Line 1,Veloce S,Morning,115,2,Paint,0,2,28.3,75.63,94.98,SUP-05,Interior,Passed,25.9,Team Gamma,Minor process adjustment performed.
BATCH-01644,2025-01-11,Plant 02,Line 1,Aquila GT,Afternoon,90,0,None,0,0,30.8,82.11,98.91,SUP-08,Body,Passed,21.1,Team Beta,Routine quality inspection completed.
BATCH-00337,2025-04-03,Plant 01,Line 4,Eterna,Morning,67,0,None,0,0,17.97,94.26,99.39,SUP-11,Braking,Passed,23.4,Team Alpha,Supplier component verification required.
BATCH-01973,2025-06-29,Plant 01,Line 2,Strada X,Morning,59,1,Interior,0,0,28.0,86.7,95.87,SUP-11,Electronics,Passed,19.7,Team Beta,
BATCH-01557,2025-03-13,Plant 01,Line 3,Veloce S,Morning,81,2,Interior,2,0,48.17,90.82,94.91,SUP-07,Electronics,Passed,21.8,Team Gamma,
BATCH-01403,2025-08-15,Plant 01,Line 1,Aquila GT,Morning,75,0,None,0,0,14.03,73.91,96.98,SUP-09,Electronics,Passed,19.8,Team Gamma,
BATCH-00795,2025-06-28,Plant 02,Line 3,Strada X,Morning,99,2,Dimensional,2,0,39.42,109.73,95.15,SUP-08,Suspension,Passed,25.5,Team Alpha,
BATCH-01949,2025-05-18,Plant 02,Line 2,Aquila GT,Morning,93,1,Paint,0,0,34.35,77.43,94.63,SUP-06,Body,Passed,22.6,Team Gamma,Production line calibration completed.
BATCH-00306,2025-02-19,Plant 01,Line 2,Veloce S,Night,64,3,Mechanical,2,1,13.07,103.14,91.68,SUP-08,Suspension,Failed,20.8,Team Gamma,
BATCH-01743,2025-10-06,Plant 02,Line 3,Eterna,NIGHT,87,3,Mechanical,3,0,36.56,87.78,95.97,SUP-01,Interior,Review,26.2,Team Beta,
BATCH-00050,2025-05-17,Plant 01,Line 1,Strada X,Night,102,1,Interior,1,0,34.34,88.27,100,SUP-02,Electronics,Passed,23.6,Team Beta,
BATCH-00041,2025-05-26,Plant 01,Line 4,Strada X,Night,75,0,None,0,0,10.24,76.3,98.41,SUP-01,Suspension,Passed,19.3,Team Beta,Production line calibration completed.
BATCH-00258,2025-10-26,Plant 02,Line 1,Strada X,Night,83,3,Paint,3,0,55.03,96.86,93.59,SUP-04,Interior,Review,23.6,Team Alpha,Production line calibration completed.
BATCH-01725,2025-10-05,Plant 02,Line 2,Strada X,Night,71,0,None,0,0,56.28,72.09,97.26,SUP-12,Electronics,Passed,22.7,Team Gamma,
BATCH-01416,2025-07-12,Plant 01,Line 1,Eterna,Night,116,2,Dimensional,1,1,27.05,80.95,97.19,SUP-03,Powertrain,Passed,20.6,Team Gamma,
BATCH-01943,2025-09-03,Plant 02,Line 1,Eterna,Morning,45,0,None,0,0,23.08,74.1,98.31,SUP-01,Electronics,Passed,22.5,Team Gamma,
BATCH-01338,2025-08-11,Plant 01,Line 2,Aquila GT,Night,95,3,Electronics,1,0,0.0,57.86,94.33,SUP-10,Suspension,Review,20.1,Team Delta,Supplier component verification required.
BATCH-01056,2025-05-19,Plant 01,Line 2,Aquila GT,Morning,57,1,Mechanical,0,1,40.78,92.17,97.23,SUP-09,Body,Passed,22.7,Team Beta,
BATCH-00836,2025-12-31,Plant 02,Line 1,Strada X,Afternoon,83,1,Dimensional,0,0,16.25,79.37,97.13,SUP-09,Body,Passed,21.8,Team Beta,Production line calibration completed.
BATCH-00667,2025-04-19,Plant 01,Line 1,Eterna,Night,101,4,Mechanical,2,1,35.36,84.92,91.38,SUP-09,Suspension,Review,24.4,Team Delta,
BATCH-01862,2025-02-01,Plant 02,Line 3,Veloce S,Afternoon,61,1,Mechanical,1,0,18.07,83.18,96.17,SUP-09,Interior,Passed,21.5,Team Gamma,
BATCH-01466,2025-05-04,Plant 02,Line 1,Strada X,Morning,70,1,Paint,1,0,27.84,86.25,94.28,SUP-02,Body,Passed,23.2,Team Beta,
BATCH-01475,2025-12-18,Plant 01,Line 1,Strada X,Afternoon,118,1,Electronics,0,0,23.27,95.98,98.06,SUP-03,Interior,Passed,22.6,Team Alpha,
BATCH-00739,2025-10-26,Plant 01,Line 4,Aquila GT,Morning,116,2,Mechanical,1,0,6.95,77.6,97.79,SUP-05,Powertrain,Passed,22.9,Team Beta,Supplier component verification required.
BATCH-01819,2025-08-05,Plant 02,Line 4,Strada X,Morning,63,0,None,0,0,47.23,89.21,97.01,SUP-07,Electronics,Passed,25.2,Team Delta,Routine quality inspection completed.
BATCH-00443,2025-11-13,Plant 01,Line 3,Veloce S,Morning,55,3,Paint,0,2,28.42,76.85,90.15,SUP-05,Interior,Failed,23.1,Team Gamma,Production line calibration completed.
BATCH-00565,2025-08-30,Plant 02,Line 1,Strada X,Afternoon,105,0,None,0,0,6.49,93.21,98.16,SUP-02,Braking,Passed,21.6,Team Beta,Routine quality inspection completed.
BATCH-01425,2025-05-30,Plant 02,Line 1,Strada X,Afternoon,58,1,Paint,0,1,35.33,93.63,95.48,SUP-12,Electronics,Passed,19.5,Team Gamma,
BATCH-01174,2025-01-31,Plant 01,Line 2,Eterna,Afternoon,89,1,Mechanical,0,0,7.24,67.69,95.53,SUP-09,Interior,Passed,21.0,Team Gamma,
BATCH-00584,2025-09-17,Plant 02,Line 4,Aquila GT,Morning,63,1,Electronics,1,0,0.0,78.05,99.59,SUP-05,Interior,Passed,25.7,Team Delta,Production line calibration completed.
BATCH-00960,2025-08-05,Plant 02,Line 3,Veloce S,Night,76,1,Mechanical,0,0,55.83,82.81,97.3,SUP-12,Powertrain,Passed,21.8,Team Alpha,Supplier component verification required.
BATCH-00302,2025-06-01,Plant 01,Line 4,Veloce S,Afternoon,74,3,Interior,0,2,12.38,78.79,95.7,SUP-04,Electronics,Failed,20.4,Team Beta,Supplier component verification required.
BATCH-00723,2025-03-18,Plant 02,Line 4,Aquila GT,Morning,111,3,Mechanical,2,1,17.63,81.85,94.64,SUP-02,Braking,Review,23.6,Team Gamma,
BATCH-01316,2025-03-12,Plant 02,Line 3,Veloce S,Afternoon,64,1,Paint,1,0,21.61,83.65,96.1,SUP-10,Powertrain,Passed,26.3,Team Alpha,Minor process adjustment performed.
BATCH-00366,2025-12-08,Plant 02,Line 3,Strada X,Afternoon,72,2,Dimensional,1,1,13.61,79.21,95.41,SUP-04,Electronics,Review,22.1,Team Delta,Minor process adjustment performed.
BATCH-01424,2025-06-05,Plant 02,Line 2,Strada X,Afternoon,46,0,None,0,0,29.95,83.68,98.51,SUP-08,Powertrain,Passed,23.7,Team Beta,Routine quality inspection completed.
BATCH-01529,2025-11-18,Plant 02,Line 2,Aquila GT,Afternoon,90,2,Assembly,1,0,45.7,101.32,96.58,SUP-08,Braking,Passed,23.3,Team Beta,Production line calibration completed.
BATCH-00459,2025-02-21,Plant 01,Line 2,Veloce S,Morning,48,0,None,0,0,43.95,89.78,96.26,SUP-08,Body,Passed,21.0,Team Delta,
BATCH-01801,2025-08-20,Plant 02,Line 2,Strada X,Morning,94,4,Interior,4,0,12.22,78.66,92.21,SUP-08,Braking,Failed,22.6,Team Alpha,Production line calibration completed.
BATCH-01863,2025-04-17,Plant 02,Line 1,Eterna,Afternoon,62,0,None,0,0,3.87,87.58,97.32,SUP-04,Suspension,Passed,22.1,Team Beta,Routine quality inspection completed.
BATCH-00370,2025-02-28,Plant 01,Line 4,Aquila GT,Afternoon,91,1,Interior,0,0,38.55,61.93,94.42,SUP-07,Suspension,Passed,24.5,Team Gamma,
BATCH-00438,2025-04-06,Plant 01,Line 1,Eterna,Afternoon,55,2,Paint,1,0,47.03,91.64,92.05,SUP-01,Electronics,Review,22.6,Team Alpha,Production line calibration completed.
BATCH-01766,2025-09-19,Plant 01,Line 3,Eterna,Morning,82,4,Electronics,4,0,,88.72,95.08,SUP-08,Electronics,Failed,25.8,Team Gamma,Minor process adjustment performed.
BATCH-00577,2025-12-20,Plant 01,Line 1,Aquila GT,Night,67,1,Electronics,0,1,42.62,76.21,95.56,SUP-06,Powertrain,Passed,25.9,Team Delta,
BATCH-00777,2025-10-02,Plant 02,Line 2,Veloce S,Afternoon,80,1,Interior,1,0,20.18,76.86,99.77,SUP-09,Suspension,Passed,20.8,Team Delta,Production line calibration completed.
BATCH-01366,2025-03-23,Plant 02,Line 4,Aquila GT,Morning,75,0,None,0,0,39.8,79.34,98.06,SUP-08,Braking,Passed,21.0,Team Beta,Routine quality inspection completed.
BATCH-00912,2025-09-14,Plant 01,Line 2,Strada X,Morning,80,0,None,0,0,17.58,82.48,100,SUP-01,Electronics,Passed,20.8,Team Gamma,
BATCH-01531,2025-01-10,Plant 01,Line 2,Aquila GT,Morning,50,1,Dimensional,0,1,34.6,93.27,95.2,SUP-09,Interior,Passed,24.7,Team Gamma,Minor process adjustment performed.
BATCH-01120,2025-03-02,Plant 01,Line 4,Veloce S,Night,112,2,Dimensional,2,0,58.67,84.19,95.21,SUP-09,Powertrain,Passed,23.5,Team Gamma,
BATCH-00281,2025-07-01,Plant 01,Line 1,Eterna,Afternoon,59,2,Mechanical,0,1,3.3,66.14,94.66,SUP-07,Body,Review,24.1,Team Delta,
BATCH-01258,2025-05-20,Plant 01,Line 4,Strada X,Night,66,3,Assembly,0,3,18.45,71.25,93.17,SUP-12,Suspension,Failed,25.3,Team Gamma,
BATCH-01331,2025-08-05,Plant 02,Line 3,Veloce S,Morning,90,1,Mechanical,0,1,40.58,69.21,97.97,SUP-01,Body,Passed,24.2,Team Alpha,Supplier component verification required.
BATCH-01312,2025-01-06,Plant 02,Line 4,Eterna,Afternoon,64,0,None,0,0,25.13,84.4,97.49,SUP-11,Braking,Passed,19.8,Team Beta,
BATCH-01327,2025-12-28,Plant 01,Line 1,Strada X,Night,80,2,Electronics,0,2,9.77,88.19,94.49,SUP-05,Suspension,Passed,21.3,Team Alpha,Production line calibration completed.
BATCH-01400,2025-07-15,Plant 02,Line 4,Veloce S,Morning,76,2,Electronics,0,2,35.41,77.97,94.32,SUP-09,Interior,Review,21.7,Team Alpha,Production line calibration completed.
BATCH-01485,2025-08-08,Plant 01,Line 4,Veloce S,Afternoon,117,4,Electronics,2,2,19.65,501.12,95.04,SUP-12,Electronics,Review,24.9,Team Alpha,
BATCH-01663,2025-11-05,Plant 01,Line 2,Strada X,Morning,81,1,Paint,0,1,12.83,84.11,95.27,SUP-07,Suspension,Passed,26.1,Team Gamma,
BATCH-01564,2025-02-25,Plant 01,Line 1,Eterna,Afternoon,115,3,Assembly,1,0,43.74,88.23,94.67,SUP-08,Powertrain,Review,22.7,Team Gamma,Minor process adjustment performed.
BATCH-01112,2025-03-13,Plant 01,Line 1,Strada X,Night,56,3,Mechanical,3,0,34.7,88.54,94.09,SUP-03,Electronics,Failed,23.8,Team Beta,Production line calibration completed.
BATCH-01941,2025-04-03,Plant 02,Line 2,Strada X,Morning,105,3,Paint,2,0,64.47,75.06,92.57,SUP-06,Powertrain,Review,22.4,Team Alpha,
BATCH-01852,2025-03-27,Plant 02,Line 3,Eterna,Morning,67,3,Mechanical,2,0,36.49,64.55,92.57,SUP-07,Powertrain,Failed,23.8,Team Gamma,
BATCH-00729,2025-12-21,Plant 01,Line 4,Strada X,Afternoon,96,1,Paint,0,1,9.97,85.69,98.28,SUP-10,Body,Passed,22.0,Team Alpha,Minor process adjustment performed.
BATCH-00518,09/02/2025,Plant 01,Line 1,Aquila GT,Afternoon,117,3,Electronics,2,1,26.48,85.83,94.52,SUP-04,Powertrain,Review,23.2,Team Gamma,Production line calibration completed.
BATCH-00736,2025-10-19,Plant 02,Line 1,Strada X,Morning,119,1,Paint,1,0,49.84,75.66,96.74,SUP-08,Braking,Passed,22.3,Team Delta,
BATCH-01439,2025-09-26,Plant 02,Line 3,Aquila GT,Afternoon,82,1,Interior,1,0,31.17,87.06,95.84,SUP-11,Body,Passed,23.9,Team Gamma,
BATCH-01012,2025-05-07,Plant 02,Line 3,Aquila GT,Afternoon,116,1,Electronics,0,1,20.46,93.18,100,SUP-11,Braking,Passed,25.7,Team Gamma,Routine quality inspection completed.
BATCH-00665,2025-08-22,Plant 01,Line 4,Eterna,Night,88,2,Mechanical,0,2,18.86,74.27,94.04,SUP-04,Interior,Passed,27.1,Team Beta,
BATCH-01094,2025-02-11,Plant 02,Line 4,Strada X,Afternoon,67,1,Mechanical,0,0,0.0,99.37,95.98,SUP-07,Powertrain,Passed,27.6,Team Gamma,
BATCH-00096,2025-06-02,Plant 01,Line 2,Strada X,Afternoon,84,1,Assembly,1,0,17.56,87.51,98.96,SUP-11,Electronics,Passed,20.3,Team Beta,
BATCH-01799,2025-09-17,Plant 02,Line 1,Strada X,Night,115,6,Mechanical,2,1,34.98,88.72,89.53,SUP-07,Powertrain,Failed,21.8,Team Beta,
BATCH-00087,2025-02-20,Plant 01,Line 2,Veloce S,Morning,85,2,Interior,1,0,2.04,79.47,97.13,SUP-09,Interior,Passed,20.4,Team Beta,Minor process adjustment performed.
BATCH-00705,2025-01-02,Plant 02,Line 2,Eterna,Night,70,0,None,0,0,33.86,60.56,97.59,SUP-06,Interior,Passed,24.5,Team Gamma,
BATCH-01444,2025-12-29,Plant 02,Line 4,Eterna,Morning,94,1,Interior,1,0,26.68,71.08,95.43,SUP-03,Interior,Passed,25.7,Team Delta,Production line calibration completed.
BATCH-00973,2025-11-22,Plant 01,Line 3,Aquila GT,Afternoon,87,1,Paint,0,0,35.62,70.88,97.0,SUP-01,Interior,Passed,20.2,Team Gamma,
BATCH-01534,2025-07-08,Plant 01,Line 2,Aquila GT,Afternoon,84,1,Electronics,1,0,29.49,97.19,95.43,SUP-02,Electronics,Passed,24.5,Team Alpha,
BATCH-00853,2025-12-26,Plant 02,Line 2,Strada X,Morning,85,3,Dimensional,3,0,43.67,76.44,95.11,SUP-10,Interior,Review,21.7,Team Gamma,Supplier component verification required.
BATCH-01280,2025-08-07,Plant 01,Line 2,Eterna,Night,78,2,Electronics,0,2,28.27,94.94,92.37,SUP-06,Suspension,Review,22.5,Team Gamma,Production line calibration completed.
BATCH-00242,2025-06-23,Plant 01,Line 2,Aquila GT,Night,92,1,Mechanical,1,0,41.58,96.32,98.16,SUP-06,Interior,Passed,21.3,Team Delta,
BATCH-00645,2025-05-08,Plant 01,Line 2,Eterna,Night,98,3,Dimensional,3,0,41.49,84.48,95.26,SUP-10,Powertrain,Review,23.2,Team Beta,
BATCH-01825,2025-11-07,Plant 02,Line 2,Strada X,Night,72,3,Interior,3,0,13.07,92.73,91.9,SUP-09,Body,Failed,21.8,Team Beta,Production line calibration completed.
BATCH-01601,2025-01-07,Plant 02,Line 3,Veloce S,Afternoon,96,2,Mechanical,0,0,36.06,86.99,95.01,SUP-06,Powertrain,Passed,19.6,Team Delta,
BATCH-00748,2025-03-04,Plant 01,Line 1,Eterna,Night,81,2,Electronics,2,0,9.82,86.58,98.37,SUP-08,Suspension,Passed,22.6,Team Delta,Supplier component verification required.
BATCH-00543,2025-02-04,Plant 02,Line 1,Strada X,Night,72,1,Assembly,1,0,10.65,80.05,97.22,SUP-03,Body,Passed,23.7,Team Gamma,Minor process adjustment performed.
BATCH-01347,2025-02-26,Plant 01,Line 3,Veloce S,Afternoon,72,1,Assembly,0,1,36.36,95.45,95.26,SUP-02,Powertrain,Passed,17.0,Team Beta,
BATCH-01147,2025-06-25,Plant 02,Line 3,Veloce S,Morning,76,3,Interior,2,0,37.35,82.02,93.81,SUP-06,Suspension,Review,21.8,Team Delta,Routine quality inspection completed.
BATCH-01463,2025-09-17,Plant 02,Line 2,Aquila GT,Night,117,3,Interior,0,2,6.98,82.28,96.56,SUP-09,Interior,Review,23.9,Team Alpha,Routine quality inspection completed.
BATCH-01117,2025-03-31,Plant 02,Line 4,Veloce S,Afternoon,51,1,Mechanical,0,0,33.32,73.45,96.31,SUP-03,Interior,Passed,21.0,Team Delta,
BATCH-00108,2025-07-11,Plant 02,Line 2,Strada X,Afternoon,68,0,None,0,0,6.58,90.74,98.66,SUP-09,Suspension,Passed,23.8,Team Delta,
BATCH-00600,2025-08-28,Plant 02,Line 4,Aquila GT,Night,110,1,Assembly,0,0,28.01,73.09,97.11,SUP-05,Braking,Passed,19.7,Team Beta,Routine quality inspection completed.
BATCH-00430,2025-07-16,Plant 02,Line 2,Strada X,Night,51,1,Mechanical,1,0,637.94,78.95,,SUP-05,Interior,Passed,25.2,Team Delta,
BATCH-01642,2025-12-31,Plant 01,Line 2,Strada X,Afternoon,75,2,Assembly,1,0,24.39,77.6,97.01,SUP-03,Braking,Review,21.8,Team Alpha,
BATCH-01133,2025-02-16,Plant 01,Line 2,Veloce S,Night,55,0,None,0,0,25.11,68.8,98.78,SUP-07,Electronics,Passed,22.4,Team Alpha,
BATCH-00289,2025-05-16,Plant 02,Line 2,Veloce S,Afternoon,49,0,None,0,0,71.73,83.48,96.89,SUP-08,Suspension,Passed,25.7,Team Delta,
BATCH-01977,2025-02-04,Plant 01,Line 3,Eterna,Morning,116,4,Interior,2,2,28.47,59.21,94.12,SUP-03,Electronics,Review,22.8,Team Beta,
BATCH-00768,2025-03-23,Plant 02,Line 4,Strada X,Morning,108,4,Electronics,0,4,37.69,82.95,92.84,SUP-07,Electronics,Review,20.4,Team Beta,Routine quality inspection completed.
BATCH-00673,2025-07-31,Plant 02,Line 3,Veloce S,Afternoon,105,3,Paint,3,0,14.33,97.58,95.72,SUP-12,Suspension,Review,20.3,Team Delta,Production line calibration completed.
BATCH-00968,2025-02-07,Plant 01,Line 2,Strada X,Afternoon,59,3,Assembly,0,0,16.75,71.7,92.5,SUP-04,Braking,Failed,23.7,Team Beta,
BATCH-01578,2025-05-07,Plant 01,Line 2,Strada X,Morning,82,1,Mechanical,0,1,10.64,66.84,97.67,SUP-05,Interior,Passed,25.3,Team Delta,
BATCH-00865,2025-10-18,Plant 02,Line 4,Strada X,Night,52,1,Paint,0,0,29.57,79.69,96.75,SUP-07,Electronics,Passed,23.3,Team Delta,
BATCH-00580,2025-10-15,Plant 02,Line 1,Aquila GT,Morning,93,1,Dimensional,1,0,47.38,77.76,97.18,SUP-08,Interior,Passed,24.5,Team Delta,
BATCH-00365,2025-07-05,Plant 01,Line 1,Veloce S, Night ,89,1,Electronics,1,0,,82.24,98.22,SUP-05,Braking,Passed,22.7,Team Beta,Supplier component verification required.
BATCH-00424,2025-02-10,Plant 01,Line 4,Aquila GT,Night,79,2,Dimensional,2,0,30.74,86.46,,SUP-06,Interior,Review,22.3,Team Beta,Minor process adjustment performed.
BATCH-01546,2025-04-03,Plant 01,Line 3,Aquila GT,Afternoon,87,0,None,0,0,69.76,73.35,98.63,SUP-03,Suspension,Passed,23.2,Team Delta,
BATCH-01249,2025-03-18,Plant 02,Line 1,Strada X,Afternoon,102,2,Assembly,0,1,32.41,101.75,95.87,SUP-10,Powertrain,Passed,25.2,Team Gamma,Supplier component verification required.
BATCH-00251,2025-08-07,Plant 01,Line 4,Eterna,Afternoon,97,1,Mechanical,0,1,0.0,81.78,95.15,SUP-03,Suspension,Passed,24.1,Team Gamma,Routine quality inspection completed.
BATCH-01588,2025-10-02,Plant 01,Line 4,Veloce S,Night,97,3,Interior,0,2,57.86,88.81,94.23,SUP-08,Braking,Review,21.6,Team Delta,
BATCH-01827,2025-04-27,Plant 02,Line 1,Veloce S,Night,91,3,Assembly,0,0,13.85,99.29,93.58,SUP-10,Suspension,Review,22.7,Team Delta,
BATCH-01088,2025-12-06,Plant 02,Line 3,Aquila GT,Night,113,2,Electronics,2,0,42.55,72.38,95.85,SUP-11,Suspension,Passed,22.8,Team Gamma,
BATCH-01304,2025-05-09,Plant 01,Line 2,Eterna,Afternoon,53,1,Assembly,1,0,49.52,94.19,94.26,SUP-05,Interior,Passed,24.8,Team Beta,
BATCH-00556,2025-09-04,Plant 01,Line 3,Veloce S,Morning,116,6,Assembly,3,1,72.55,89.33,88.96,SUP-06,Body,Failed,21.9,Team Gamma,Routine quality inspection completed.
BATCH-00809,2025-03-24,Plant 02,Line 1,Eterna,Afternoon,110,0,None,0,0,41.68,73.44,96.67,SUP-01,Powertrain,Passed,24.5,Team Delta,Production line calibration completed.
BATCH-01286,2025-01-22,Plant 01,Line 1,Veloce S,Afternoon,73,2,Electronics,0,0,30.54,85.72,93.02,SUP-02,Interior,Review,23.1,Team Delta,Minor process adjustment performed.
BATCH-01741,2025-01-08,Plant 01, Line 1 ,Veloce S,Afternoon,45,0,None,0,0,51.11,81.39,98.15,SUP-10,Suspension,Passed,22.5,Team Alpha,Routine quality inspection completed.
BATCH-00995,2025-09-07,Plant 02,Line 4,Eterna,Night,87,1,Electronics,1,0,35.31,72.81,95.55,SUP-06,Suspension,Passed,21.7,Team Gamma,Supplier component verification required.
BATCH-00467,2025-10-05,Plant 02,Line 2,Eterna,Morning,57,1,Assembly,1,0,20.9,79.71,96.52,SUP-10,Braking,Passed,18.5,Team Beta,Supplier component verification required.
